date,geartype,hours,lat,lon,vesselIDs
2020,trawlers,1050.1336111111111,55.3,-5.2,47
2020,trawlers,337.2038888888889,55.8,-5.3,12
2020,trawlers,273.2179292772222,55.5,-4.7,27
2020,trawlers,72.335,55.9,-5.4,7
2020,trawlers,1643.354722222222,55.4,-5.0,51
2020,trawlers,430.3525,55.2,-5.0,37
2020,other_purse_seines,1.7897222222222222,55.5,-5.5,1
2020,trawlers,1070.5983333333331,55.4,-5.3,40
2020,set_gillnets,0.2997222222222222,55.8,-5.3,1
2020,trawlers,252.2325000000001,55.2,-5.3,28
2020,trawlers,1.045,56.0,-5.3,1
2020,fishing,2.0725,55.7,-5.4,1
2020,trawlers,383.3702777777778,55.9,-4.9,4
2020,trawlers,674.665,55.4,-5.1,40
2020,fishing,117.20444444444445,55.4,-5.3,1
2020,fishing,9.55888888888889,55.6,-5.0,1
2020,trawlers,29.666666666666668,55.9,-5.1,2
2020,trawlers,309.8138888888889,55.8,-5.2,12
2020,trawlers,727.258611111111,55.7,-5.1,20
2020,trawlers,4.825833333333334,55.0,-5.6,3
2020,trawlers,1627.327777777778,55.4,-4.9,40
2020,trawlers,78.09666666666668,55.1,-5.1,8
2020,set_gillnets,3.9458333333333333,55.9,-5.0,1
2020,fishing,1.9827777777777778,55.7,-5.2,1
2020,fishing,5.361666666666666,55.7,-5.1,1
2020,trawlers,0.9177777777777778,55.9,-4.7,2
2020,trawlers,496.08166666666665,55.2,-5.1,39
2020,trawlers,283.0872222222222,55.1,-5.3,22
2020,trawlers,1141.2530555555556,55.4,-5.5,26
2020,trawlers,24.633333333333336,55.9,-5.3,3
2020,trawlers,389.55861111111113,55.7,-5.2,15
2020,fishing,1.1305555555555555,55.6,-5.1,1
2020,trawlers,58.06638888888889,55.3,-4.8,2
2020,trawlers,0.8500000000000001,55.5,-5.3,1
2020,fishing,3.4283333333333332,55.4,-5.6,1
2020,fishing,0.6916666666666667,55.2,-5.2,1
2020,trawlers,1060.6880555555556,55.8,-4.9,7
2020,fishing,1.3705555555555555,55.4,-4.8,1
2020,dredge_fishing,0.5433333333333333,55.0,-5.1,1
2020,trawlers,1377.4694444444442,55.3,-5.1,50
2020,trawlers,451.4775000000001,55.6,-5.1,17
2020,trawlers,58.22444444444444,55.6,-4.7,11
2020,trawlers,789.7594444444445,55.1,-5.2,35
2020,trawlers,6.477777777777778,55.0,-5.4,2
2020,set_gillnets,0.5919444444444445,55.8,-5.2,1
2020,trawlers,3.8361111111111112,55.1,-5.5,2
2020,set_gillnets,735.2497222222223,55.9,-5.4,1
2020,trawlers,6.81,55.0,-5.3,4
2020,set_gillnets,9.96111111111111,56.0,-5.4,1
2020,fishing,102.62166666666667,55.4,-5.5,2
2020,fishing,157.5563888888889,55.4,-5.4,1
2020,pots_and_traps,1.2083333333333333,55.2,-4.9,1
2020,fishing,0.875,55.2,-5.0,1
2020,trawlers,30.698611111111116,56.0,-5.4,1
2020,trawlers,570.9197222222222,55.8,-5.0,5
2020,fishing,6.013611111111111,55.3,-5.3,1
2020,trawlers,1204.7705555555556,55.3,-5.0,43
2020,fishing,1.0222222222222221,55.2,-5.6,1
2020,dredge_fishing,8.532499999999999,55.4,-5.5,1
2020,trawlers,3.219166666666667,55.1,-5.0,2
2020,trawlers,23.5625,55.2,-4.9,7
2020,trawlers,1.6908333333333336,55.8,-5.4,1
2020,other_purse_seines,0.17805555555555555,55.7,-5.3,1
2020,pots_and_traps,0.883888888888889,55.2,-5.1,1
2020,fishing,146.80861111111108,55.4,-5.2,1
2020,set_gillnets,12.939166666666665,56.0,-4.9,1
2020,trawlers,70.34055555555554,55.4,-4.7,3
2020,fishing,275.35527777777776,55.5,-5.4,1
2020,trawlers,28.124166666666667,55.3,-5.6,1
2020,fishing,3.8408333333333333,55.3,-5.4,1
2020,trawlers,851.9361111111109,55.4,-5.2,31
2020,trawlers,83.29722222222223,55.9,-5.0,2
2020,trawlers,2.1611111111111114,55.7,-5.5,1
2020,fishing,7.662777777777777,55.2,-5.5,1
2020,fishing,0.9083333333333334,55.5,-4.9,1
2020,fixed_gear,0.0,55.4,-5.5,1
2020,set_gillnets,23.71194444444445,56.0,-4.8,1
2020,other_purse_seines,0.8883333333333334,55.6,-5.4,1
2020,trawlers,3.916944444444444,55.1,-5.6,2
2020,trawlers,2.459166666666667,56.1,-5.3,1
2020,fishing,8.121944444444445,55.5,-5.0,1
2020,fishing,0.3169444444444444,55.0,-5.3,1
2020,trawlers,5.827222222222222,56.1,-4.9,1
2020,set_gillnets,0.8919444444444444,55.8,-5.4,1
2020,trawlers,1923.8331818338888,55.5,-4.8,39
2020,fishing,77.69833333333332,55.5,-5.5,1
2020,other_purse_seines,1.9555555555555557,55.4,-5.5,1
2020,trawlers,1040.6219444444446,55.6,-5.0,23
2020,pots_and_traps,1.1241666666666668,55.2,-5.0,1
2020,pots_and_traps,1.3675000000000002,55.3,-4.9,1
2020,trawlers,1901.6066666666666,55.4,-5.4,44
2020,fishing,0.25,55.1,-5.4,1
2020,set_gillnets,81.92805555555555,55.9,-4.9,1
2020,trawlers,1.6741666666666666,56.1,-5.2,1
2020,fishing,3.8194444444444446,55.6,-5.5,1
2020,trawlers,1636.9352777777774,55.6,-4.9,24
2020,trawlers,4.029444444444445,55.4,-5.6,4
2020,trawlers,1723.7052777777778,55.5,-4.9,30
2020,fishing,59.17638888888889,55.6,-5.4,1
2020,trawlers,323.9352777777778,55.6,-5.5,11
2020,trawlers,385.7783333333333,55.7,-4.9,20
2020,trawlers,891.5830555555557,55.4,-4.8,38
2020,trawlers,282.3347222222221,56.0,-4.9,2
2020,trawlers,745.683888888889,55.3,-4.9,42
2020,trawlers,244.37666666666664,55.3,-5.4,32
2020,trawlers,900.5755555555559,55.2,-5.2,38
2020,set_gillnets,13.8475,55.9,-5.3,1
2020,trawlers,928.0322222222221,55.3,-5.3,39
2020,fishing,14.10388888888889,55.3,-5.1,1
2020,trawlers,143.64277777777778,55.0,-5.2,16
2020,trawlers,640.0833333333334,55.6,-4.8,24
2020,trawlers,898.833611111111,55.7,-5.0,26
2020,trawlers,2443.6736111111113,55.5,-5.4,20
2020,trawlers,82.84166666666667,55.3,-5.5,6
2020,trawlers,161.025,56.0,-4.8,2
2020,fishing,56.82361111111111,55.4,-5.1,1
2020,trawlers,554.3222222222222,55.7,-5.3,8
2020,trawlers,14.760555555555559,55.9,-5.2,4
2020,fishing,9.480555555555556,55.3,-5.0,2
2020,fishing,6.881944444444445,55.4,-4.9,1
2020,trawlers,2.7108333333333334,55.1,-5.4,2
2020,trawlers,203.66416666666663,55.8,-5.1,8
2020,trawlers,6.223055555555556,55.2,-5.4,3
2020,trawlers,1024.8558333333333,55.5,-5.5,14
2020,trawlers,5.921388888888888,55.0,-5.5,3
2020,trawlers,1180.2647222222222,55.7,-5.4,8
2020,fishing,25.249166666666667,55.3,-5.5,1
2020,pots_and_traps,0.8,55.1,-5.1,1
2020,fishing,17.728055555555557,55.3,-5.2,1
2020,fishing,5.589722222222222,55.3,-4.9,1
2020,fishing,0.9166666666666666,55.2,-5.4,1
2020,set_gillnets,0.0,55.9,-4.7,1
2020,dredge_fishing,23.47555555555555,55.3,-5.5,1
2021,trawlers,678.8713750000001,55.8,-5.2,20
2021,trawlers,1036.4567388888886,55.4,-5.2,37
2021,trawlers,2084.8016888888887,55.5,-4.9,26
2021,trawlers,973.9936444444445,55.7,-5.2,21
2021,trawlers,1538.8414666666665,55.4,-4.9,40
2021,fishing,5.1416666666666675,55.2,-5.0,2
2021,trawlers,641.5897583333334,55.4,-5.1,35
2021,trawlers,672.9910407224999,55.2,-5.3,34
2021,trawlers,1624.1764856919444,55.3,-5.2,49
2021,trawlers,491.06461666666667,55.7,-4.9,24
2021,trawlers,953.5613361111111,55.5,-5.5,17
2021,trawlers,1273.6090027777777,55.4,-5.3,47
2021,trawlers,288.92055555555555,55.1,-5.1,10
2021,trawlers,18.78861111111111,56.1,-5.3,2
2021,trawlers,1046.9773805555556,55.5,-5.0,25
2021,trawlers,1958.0539726755546,55.3,-5.3,42
2021,trawlers,1034.7383284097223,55.1,-5.3,32
2021,trawlers,1701.2466781658334,55.3,-5.1,52
2021,trawlers,1033.5497194444445,55.4,-5.5,31
2021,trawlers,137.04446666666666,55.9,-5.0,8
2021,trawlers,1430.335188888889,55.7,-5.4,11
2021,trawlers,1319.5617416666664,55.6,-5.0,29
2021,trawlers,1.0419444444444443,55.0,-5.1,2
2021,trawlers,828.3085861111111,55.9,-5.4,8
2021,trawlers,1837.349088888889,55.8,-4.9,12
2021,fishing,0.7972222222222223,55.5,-4.9,1
2021,set_gillnets,75.85123611111112,56.0,-4.8,1
2021,trawlers,549.6317333333333,55.7,-5.3,12
2021,dredge_fishing,2.1611111111111114,55.7,-5.4,1
2021,dredge_fishing,2.7925,55.7,-4.9,1
2021,trawlers,978.4173500000002,55.3,-4.9,38
2021,trawlers,164.00361111111113,56.0,-4.8,4
2021,fixed_gear,18.215555555555554,56.0,-5.6,1
2021,trawlers,1.1419444444444444,56.0,-5.3,1
2021,trawlers,3.816666666666667,56.1,-5.6,1
2021,trawlers,404.0442277777778,56.0,-5.4,5
2021,trawlers,962.9082916666665,55.9,-4.9,9
2021,trawlers,737.5558333333336,56.0,-4.9,4
2021,trawlers,886.5444555555556,55.6,-4.8,26
2021,trawlers,364.8970694444444,55.6,-5.5,11
2021,set_gillnets,3.706944444444445,55.1,-5.0,1
2021,trawlers,1622.504444444445,55.1,-5.2,37
2021,set_gillnets,3.941111111111111,55.3,-4.9,1
2021,dredge_fishing,6.414444444444444,55.3,-5.0,2
2021,trawlers,15.008055555555556,55.8,-5.4,2
2021,set_gillnets,15.811111111111108,56.0,-4.9,1
2021,fishing,66.88401388888889,55.4,-5.3,1
2021,set_gillnets,3.0088888888888885,55.8,-5.4,1
2021,dredge_fishing,2.7680555555555557,55.3,-5.2,1
2021,set_gillnets,27.807777777777776,56.0,-5.4,1
2021,trawlers,1235.9765027777778,55.6,-5.4,16
2021,trawlers,19.994166666666665,55.9,-5.2,5
2021,trawlers,26.50642777777778,55.8,-5.1,8
2021,trawlers,1.886388888888889,55.0,-5.4,1
2021,dredge_fishing,5.88111111111111,55.1,-5.2,1
2021,dredge_fishing,0.9769444444444444,55.4,-4.8,1
2021,trawlers,642.8315388888889,55.2,-5.0,33
2021,fishing,252.35851944444448,55.4,-5.4,1
2021,fishing,27.690277777777776,55.3,-5.1,1
2021,set_gillnets,1.7761111111111112,55.8,-5.0,1
2021,dredge_fishing,11.135277777777778,55.7,-5.1,1
2021,dredge_fishing,93.32805555555555,55.6,-4.9,1
2021,dredge_fishing,1.868611111111111,55.4,-4.9,1
2021,dredge_fishing,120.03759999999998,55.5,-5.4,1
2021,fishing,5.500277777777779,55.7,-5.2,1
2021,trawlers,3.7941666666666665,55.1,-5.0,3
2021,dredge_fishing,3.975,55.5,-4.8,1
2021,dredge_fishing,17.96277777777778,55.2,-5.6,1
2021,other_purse_seines,0.1075,55.7,-5.3,1
2021,trawlers,919.6913249999999,55.2,-5.1,42
2021,dredge_fishing,13.071666666666665,55.4,-5.0,1
2021,dredge_fishing,5.874338888888889,55.3,-5.3,1
2021,fishing,26.277519444444444,55.3,-5.4,1
2021,trawlers,18.80361111111111,55.9,-4.7,3
2021,trawlers,44.43666666666666,55.9,-5.3,7
2021,fishing,211.9439916666667,55.4,-5.5,1
2021,set_longlines,1.8083333333333331,56.1,-5.6,1
2021,fishing,4.122777777777777,55.3,-5.2,1
2021,dredge_fishing,272.4260444444444,55.4,-5.5,1
2021,dredge_fishing,13.499166666666667,55.5,-4.9,1
2021,trawlers,17.876944444444444,55.0,-5.3,7
2021,trawlers,41.40030555555556,55.9,-5.1,7
2021,set_gillnets,15.640833333333333,55.8,-5.2,1
2021,dredge_fishing,11.906666666666666,55.7,-5.2,1
2021,trawlers,8.011944444444445,55.1,-5.4,2
2021,dredge_fishing,1.75,55.6,-5.5,2
2021,fishing,109.65222222222222,55.6,-5.4,1
2021,fishing,4.634722222222223,55.7,-4.9,1
2021,fishing,5.317777777777778,55.6,-4.9,1
2021,fishing,1.027777777777778,55.6,-4.8,1
2021,fishing,10.280555555555555,55.2,-5.3,1
2021,fixed_gear,15.316111111111109,55.2,-5.4,1
2021,trawlers,7.137499999999999,55.3,-5.5,4
2021,dredge_fishing,95.45916666666665,55.5,-5.5,2
2021,dredge_fishing,13.073458333333331,55.4,-5.3,1
2021,dredge_fishing,2.243611111111111,55.2,-5.0,1
2021,dredge_fishing,9.744166666666665,55.8,-5.0,1
2021,dredge_fishing,4.961388888888889,55.1,-5.3,1
2021,trawlers,4.145833333333334,55.0,-5.6,2
2021,set_gillnets,4.148888888888888,55.8,-5.3,1
2021,trawlers,6.116666666666667,56.1,-5.5,2
2021,dredge_fishing,5.144166666666666,55.7,-5.3,1
2021,fixed_gear,2.8677777777777775,55.1,-5.6,1
2021,set_gillnets,0.5991666666666666,55.8,-4.9,1
2021,trawlers,0.9330555555555556,55.5,-5.1,1
2021,dredge_fishing,67.19944444444444,55.5,-5.0,1
2021,set_gillnets,249.8811111111111,55.9,-5.2,2
2021,set_gillnets,1106.4339944444444,55.9,-5.4,1
2021,trawlers,2177.7632959844445,55.5,-4.8,33
2021,dredge_fishing,146.44641666666666,55.4,-5.4,1
2021,trawlers,515.0444888888888,55.3,-5.4,38
2021,other_purse_seines,0.7533333333333334,55.9,-5.4,1
2021,dredge_fishing,27.816666666666666,55.4,-5.1,1
2021,fishing,12.322222222222221,55.2,-5.2,1
2021,other_purse_seines,0.29555555555555557,55.9,-5.3,1
2021,set_gillnets,2.2908333333333335,55.9,-5.0,1
2021,fishing,114.28777777777778,55.4,-5.1,1
2021,dredge_fishing,3.8508333333333336,55.6,-4.8,1
2021,set_gillnets,19.018055555555556,56.1,-5.5,1
2021,set_gillnets,30.982222222222223,55.9,-5.3,1
2021,fixed_gear,11.855277777777777,55.2,-5.6,1
2021,fishing,0.25277777777777777,55.4,-5.6,1
2021,fishing,2.452222222222222,55.6,-5.5,1
2021,fishing,3.261388888888889,55.7,-5.4,1
2021,fishing,137.67774722222222,55.5,-5.5,1
2021,fishing,16.522777777777776,55.7,-5.1,1
2021,dredge_fishing,8.337222222222222,55.8,-5.3,1
2021,trawlers,459.33237500000007,55.5,-4.7,21
2021,set_gillnets,0.658611111111111,56.0,-5.3,1
2021,fixed_gear,29.201666666666664,55.2,-5.5,1
2021,dredge_fishing,1.8469444444444445,55.2,-5.3,1
2021,dredge_fishing,7.288611111111112,55.2,-5.1,1
2021,trawlers,1700.9989138888884,55.4,-5.0,51
2021,trawlers,363.8122222222223,55.0,-5.2,20
2021,fishing,0.6747222222222222,55.8,-5.2,1
2021,trawlers,2059.5233444444443,55.6,-4.9,29
2021,trawlers,2950.3951611111115,55.5,-5.4,21
2021,fishing,357.01139166666667,55.5,-5.4,1
2021,fishing,104.99459722222224,55.4,-5.2,1
2021,fishing,79.00194444444445,55.4,-5.0,1
2021,trawlers,1607.950833333333,55.2,-5.2,38
2021,trawlers,2994.1643166666668,55.4,-5.4,48
2021,trawlers,1078.3004027777774,55.7,-5.0,30
2021,trawlers,1513.7737083333334,55.3,-5.0,43
2021,fishing,7.276111111111111,55.3,-5.3,1
2021,trawlers,1.0669444444444445,55.2,-5.5,1
2021,trawlers,825.1525416666667,55.4,-4.8,33
2021,trawlers,1229.895727777778,55.7,-5.1,29
2021,trawlers,1157.6167027777778,55.8,-5.3,16
2021,trawlers,93.03653055555554,55.6,-4.7,11
2021,set_gillnets,33.832499999999996,55.2,-5.0,1
2021,set_gillnets,0.8502777777777777,55.7,-5.1,1
2021,fishing,23.595555555555556,55.5,-5.0,1
2021,dredge_fishing,46.53527777777777,55.6,-5.4,1
2021,trawlers,328.73469444444436,55.6,-5.1,18
2021,fishing,1.823888888888889,55.6,-5.1,1
2021,fixed_gear,9.935833333333333,55.1,-5.5,1
2021,trawlers,840.8709805555555,55.8,-5.0,13
2021,fishing,10.540555555555557,55.7,-5.0,1
2021,trawlers,58.66194444444445,55.2,-4.9,11
2021,set_gillnets,0.5175000000000001,55.1,-5.6,1
2021,dredge_fishing,5.701944444444444,55.3,-4.9,3
2021,fishing,7.789444444444444,55.6,-5.0,1
2021,fishing,3.9744444444444444,55.2,-5.1,2
2021,dredge_fishing,28.980627777777777,55.4,-5.2,1
2021,trawlers,0.8030555555555556,55.4,-4.7,1
2021,dredge_fishing,7.560277777777777,55.3,-5.4,1
2021,trawlers,5.6258333333333335,55.4,-5.6,6
2021,fishing,8.396944444444443,55.0,-5.4,1
2021,other_purse_seines,0.3325,55.8,-5.3,1
2021,dredge_fishing,2.9833333333333334,55.2,-5.5,1
2021,set_gillnets,154.69916666666663,55.2,-4.9,1
2021,dredge_fishing,1.1033333333333333,55.3,-5.1,1
2021,trawlers,20.321111111111108,55.2,-5.4,1
2021,dredge_fishing,2.1355555555555554,55.2,-5.2,1
2021,fishing,10.193888888888889,55.3,-5.0,1
2021,trawlers,20.410833333333333,56.1,-4.9,4
2021,set_gillnets,113.4675,55.9,-4.9,1
2021,set_gillnets,7.676666666666667,55.8,-5.1,1
2021,fixed_gear,1.0555555555555556,55.3,-5.5,1
2021,set_longlines,0.2833333333333333,56.0,-5.6,1
2021,dredge_fishing,82.22305555555556,55.6,-5.0,1
2021,fishing,6.0,55.1,-5.3,1
2021,dredge_fishing,3.230277777777778,55.6,-5.1,2
2022,trawlers,427.7408216666667,55.9,-5.0,11
2022,trawlers,1157.0833138888888,55.7,-5.1,23
2022,trawlers,3176.934043055556,55.8,-4.9,15
2022,trawlers,1673.352819444444,55.5,-4.9,37
2022,trawlers,2028.1434055555555,55.3,-5.1,49
2022,trawlers,605.2811833333333,55.2,-5.0,31
2022,trawlers,1527.1885166666661,55.4,-5.0,46
2022,fishing,12.285833333333333,55.6,-5.0,1
2022,trawlers,1212.096015930555,55.4,-5.3,43
2022,trawlers,1072.7009083333335,55.8,-5.3,14
2022,trawlers,5.41525,55.2,-4.9,3
2022,trawlers,468.35363611111103,56.0,-5.4,9
2022,trawlers,400.6208618400001,55.3,-5.4,31
2022,trawlers,1298.0035129486112,55.3,-5.3,40
2022,trawlers,578.04085,55.3,-4.9,34
2022,trawlers,0.2802777777777778,55.0,-5.3,1
2022,trawlers,1433.081544444444,55.4,-4.9,35
2022,trawlers,600.6338138888889,55.4,-5.1,39
2022,trawlers,1014.0303416666668,55.7,-5.0,31
2022,trawlers,1183.9489000000003,55.2,-5.2,37
2022,trawlers,639.1189249999999,55.1,-5.3,29
2022,trawlers,745.1424944444443,55.4,-4.8,33
2022,trawlers,574.7288638888888,55.6,-4.8,20
2022,trawlers,0.22555555555555556,55.6,-5.2,1
2022,trawlers,1776.9667416666666,55.5,-5.4,20
2022,trawlers,1255.1471000000001,55.7,-5.4,11
2022,trawlers,61.655319444444444,55.9,-5.3,8
2022,dredge_fishing,28.438811111111114,55.5,-5.4,1
2022,trawlers,9.725555555555555,55.9,-4.7,3
2022,set_gillnets,75.39027777777775,55.9,-5.1,1
2022,dredge_fishing,8.176461111111111,55.7,-5.3,2
2022,trawlers,1111.81355,55.6,-4.9,24
2022,trawlers,1233.7605694444446,55.1,-5.2,34
2022,trawlers,702.3813083333334,55.4,-5.5,29
2022,trawlers,301.8521527777777,55.5,-4.7,16
2022,trawlers,140.99818333333332,55.0,-5.2,22
2022,trawlers,1051.428902777778,55.8,-5.2,16
2022,trawlers,362.03497222222234,55.9,-5.1,10
2022,trawlers,1874.2633527777775,55.5,-4.8,36
2022,trawlers,645.9919555555556,55.6,-5.4,14
2022,set_gillnets,398.73832500000003,55.8,-5.0,1
2022,dredge_fishing,23.454616666666666,55.6,-5.0,1
2022,dredge_fishing,11.914166666666667,55.6,-4.8,2
2022,dredge_fishing,24.955833333333334,55.3,-5.5,1
2022,trawlers,433.53655,55.7,-5.3,13
2022,trawlers,70.56844722222222,55.6,-4.7,10
2022,trawlers,278.70056388888895,55.6,-5.5,10
2022,set_longlines,0.3586111111111111,56.0,-5.6,1
2022,trawlers,3.136388888888889,56.0,-5.3,2
2022,dredge_fishing,1.1669444444444443,55.2,-5.6,1
2022,trawlers,1684.0309000000002,55.9,-4.9,14
2022,dredge_fishing,16.950152777777774,55.5,-4.9,2
2022,dredge_fishing,11.060552777777778,55.7,-5.1,1
2022,fishing,10.123055555555556,55.2,-5.3,1
2022,dredge_fishing,17.148055555555555,55.6,-5.4,1
2022,trawlers,470.91390194444443,56.0,-4.8,6
2022,fishing,3.227777777777778,55.3,-5.0,1
2022,dredge_fishing,7.638055555555556,55.2,-5.5,1
2022,trawlers,0.5836111111111111,55.3,-4.8,1
2022,dredge_fishing,35.49166388888889,55.3,-5.4,1
2022,set_gillnets,1507.8618333333336,55.9,-5.4,1
2022,fishing,5.862386111111111,55.3,-5.3,1
2022,fishing,17.83843611111111,55.3,-5.2,1
2022,set_gillnets,14.176183333333332,56.0,-5.4,1
2022,dredge_fishing,3.350630555555556,55.0,-5.1,1
2022,fishing,2.7391666666666667,55.7,-5.2,1
2022,trawlers,1.0859138888888888,55.4,-5.6,4
2022,trawlers,77.33054999999999,56.1,-4.9,3
2022,fishing,26.045833333333334,55.3,-5.1,1
2022,dredge_fishing,0.255275,55.1,-5.1,1
2022,fishing,8.959066666666667,55.3,-5.4,1
2022,trawlers,5.931111111111111,55.3,-5.5,4
2022,trawlers,0.036944444444444446,55.1,-5.6,1
2022,set_gillnets,86.87100555555554,55.9,-5.3,1
2022,set_gillnets,60.60409722222223,55.9,-5.0,1
2022,trawlers,2.2669444444444444,55.1,-5.0,3
2022,trawlers,92.10903888888893,55.1,-5.1,9
2022,trawlers,739.1745027777779,55.9,-5.4,11
2022,dredge_fishing,35.53642777777778,55.5,-5.5,1
2022,dredge_fishing,58.49486111111111,55.4,-5.5,1
2022,dredge_fishing,12.528333333333336,55.5,-5.0,1
2022,fishing,11.296388888888892,55.1,-5.3,1
2022,trawlers,1775.2387716666672,55.8,-5.0,16
2022,fishing,108.40926666666667,55.4,-5.4,1
2022,dredge_fishing,30.616388888888885,55.4,-4.9,1
2022,set_gillnets,16.55265277777778,55.8,-5.4,1
2022,dredge_fishing,13.90756111111111,55.3,-5.3,2
2022,fishing,6.535833333333334,55.7,-5.4,1
2022,fishing,90.10564166666667,55.4,-5.0,1
2022,set_gillnets,73.25451111111111,55.8,-5.3,1
2022,dredge_fishing,0.9283333333333333,55.0,-5.2,1
2022,fishing,2.0366666666666666,55.7,-5.0,1
2022,fishing,23.9158,55.5,-5.0,1
2022,dredge_fishing,17.095669444444443,55.3,-5.2,1
2022,dredge_fishing,18.69855277777778,55.4,-5.0,1
2022,dredge_fishing,4.737344444444444,55.5,-4.8,2
2022,fishing,2.477222222222222,55.7,-5.3,1
2022,trawlers,1072.764975,55.5,-5.0,20
2022,fishing,2.064166666666667,55.6,-4.9,1
2022,dredge_fishing,4.884166666666667,55.4,-5.2,1
2022,dredge_fishing,0.11888888888888888,55.4,-4.8,1
2022,trawlers,0.9824999999999998,55.0,-5.6,1
2022,set_gillnets,2.668611111111111,55.8,-4.9,1
2022,dredge_fishing,3.7608333333333333,55.8,-4.9,1
2022,trawlers,2008.407421415277,55.4,-5.4,46
2022,fishing,105.17408888888889,55.4,-5.5,1
2022,dredge_fishing,30.747638888888893,55.4,-5.1,1
2022,fishing,179.8469305555556,55.5,-5.4,1
2022,fishing,60.822897222222224,55.4,-5.3,1
2022,set_gillnets,38.68800833333333,55.8,-5.2,1
2022,trawlers,1619.2807333333326,55.3,-5.0,41
2022,dredge_fishing,2.0150000000000006,55.6,-5.1,1
2022,fishing,1.6666666666666665,55.6,-5.1,1
2022,trawlers,1615.7035481624998,55.3,-5.2,45
2022,dredge_fishing,18.091825,55.3,-5.1,1
2022,fishing,71.52453055555556,55.5,-5.5,1
2022,dredge_fishing,9.046944444444446,55.7,-4.9,1
2022,trawlers,34.82,56.1,-5.3,6
2022,trawlers,527.807186111111,55.7,-4.9,26
2022,trawlers,804.8114388888888,55.5,-5.5,12
2022,trawlers,81.68350555555554,55.8,-5.1,14
2022,trawlers,801.9960083333335,55.2,-5.1,40
2022,trawlers,955.9472451805556,55.4,-5.2,38
2022,trawlers,0.28305555555555556,55.0,-5.1,1
2022,trawlers,1.1402777777777777,55.0,-5.4,2
2022,trawlers,1066.3737805555556,55.6,-5.0,21
2022,trawlers,415.3261027777778,55.6,-5.1,14
2022,trawlers,822.9452833333332,55.7,-5.2,17
2022,set_gillnets,107.00644444444444,55.8,-5.1,2
2022,dredge_fishing,13.579169444444446,55.7,-5.2,1
2022,dredge_fishing,14.477641666666667,55.3,-5.0,1
2022,trawlers,481.9026166666667,55.2,-5.3,28
2022,dredge_fishing,0.33600555555555556,55.1,-5.2,1
2022,trawlers,93.45548333333333,55.9,-5.2,11
2022,trawlers,1.0925,56.1,-5.6,2
2022,dredge_fishing,1.4745694444444444,55.2,-5.4,1
2022,trawlers,6.875,55.4,-4.7,1
2022,fishing,72.41854722222222,55.4,-5.1,1
2022,trawlers,1318.3321294444443,56.0,-4.9,8
2022,trawlers,6.120833333333334,55.2,-5.4,2
2022,fishing,4.602777777777778,55.7,-5.1,1
2022,set_gillnets,1.0577777777777777,55.7,-5.1,1
2022,trawlers,26.54833333333334,56.1,-5.5,2
2022,dredge_fishing,7.098055555555556,55.7,-5.0,1
2022,trawlers,6.194722222222222,56.1,-5.2,3
2022,fishing,1.9224999999999999,55.6,-5.5,1
2022,dredge_fishing,2.924722222222222,55.4,-4.7,1
2022,trawlers,6.764444444444444,55.5,-5.1,3
2022,dredge_fishing,6.273011111111111,55.4,-5.3,1
2022,dredge_fishing,32.74483055555555,55.6,-4.9,1
2022,dredge_fishing,0.3030555555555556,55.3,-5.6,1
2022,dredge_fishing,26.582505555555556,55.4,-5.4,1
2022,fishing,32.94203888888889,55.6,-5.4,1
2022,fishing,76.54766944444444,55.4,-5.2,1
2022,trawlers,0.8244444444444444,55.8,-5.6,1
